CPU_Usage,Internal_Temp,External_Temp,External_Humidity,Power_Draw,Solar_Wind,Grid_Price,Occupancy,Day,Hour,Active_Users,AI_Task_Load,Event
90.8,42.0,20.4,83.2,159.8,35.5,0.2,21,Wednesday,12,1488841.9,1,Power_Spike
100.0,42.0,35.9,69.3,205.3,27.5,0.2,17,Wednesday,13,2479517.3,0,Heatwave
58.4,42.0,42.0,74.5,121.0,30.4,0.2,22,Wednesday,14,1176426.4,0,Maintenance
43.6,34.9,30.6,89.8,110.0,14.3,0.2,15,Wednesday,15,789765.6,1,Normal
26.0,39.0,40.9,84.7,110.0,17.6,0.2,18,Wednesday,16,505005.5,0,Maintenance
57.8,42.0,26.8,87.8,136.3,28.7,0.2,22,Wednesday,17,1135700.8,1,Normal
33.0,30.2,27.2,77.4,110.0,16.1,0.2,5,Wednesday,18,810186.3,0,Normal
60.0,42.0,42.2,93.3,130.0,4.6,0.2,1,Wednesday,19,997059.8,1,AI_Demand_High
87.2,42.0,29.5,75.3,150.5,11.0,0.2,9,Wednesday,20,1608135.5,1,AI_Demand_High
47.2,34.5,39.3,80.9,135.0,15.0,0.2,8,Wednesday,21,612525.9,1,Power_Spike
62.4,34.3,24.4,93.0,135.0,11.9,0.2,1,Wednesday,22,1080874.9,0,Power_Spike
37.1,42.0,43.6,67.5,110.0,0.0,0.1,1,Wednesday,23,549092.9,0,Maintenance
25.0,31.0,38.0,65.0,125.0,0.0,0.1,9,Thursday,0,432457.2,0,Heatwave
54.4,42.0,38.5,94.8,125.5,3.7,0.1,2,Thursday,1,1288402.5,1,Normal
60.3,42.0,26.4,84.1,137.0,4.5,0.1,4,Thursday,2,1218757.4,0,Heatwave
52.4,39.9,31.3,88.2,110.0,0.0,0.1,1,Thursday,3,1043138.6,0,Normal
42.9,41.3,42.3,79.5,110.0,3.0,0.1,3,Thursday,4,838863.2,0,Normal
50.1,36.3,41.7,80.2,135.0,8.2,0.2,6,Thursday,5,538680.8,0,Power_Spike
29.4,31.0,25.3,65.0,125.0,6.9,0.1,3,Thursday,6,616001.4,0,Heatwave
41.2,32.3,26.2,78.0,110.0,17.7,0.1,4,Thursday,7,838601.4,0,Normal
64.3,42.0,30.0,77.9,119.0,30.5,0.2,24,Thursday,8,1418271.4,1,Normal
67.5,42.0,22.7,66.1,135.3,22.3,0.2,22,Thursday,9,1097707.3,0,Maintenance
78.8,42.0,37.7,78.6,132.7,35.7,0.2,20,Thursday,10,1385615.4,1,AI_Demand_High
65.9,38.5,23.0,79.4,135.0,32.3,0.2,14,Thursday,11,1067539.2,1,Power_Spike
100.0,42.0,27.4,85.0,196.6,33.9,0.2,16,Thursday,12,2562418.3,0,Normal
84.6,42.0,35.9,80.5,133.8,22.1,0.2,19,Thursday,13,1518704.2,0,Normal
49.7,39.1,31.0,90.9,110.0,30.4,0.2,16,Thursday,14,1142024.0,0,Normal
25.0,36.3,37.9,76.0,110.0,26.9,0.2,18,Thursday,15,500000.0,0,Maintenance
100.0,42.0,44.0,77.3,210.6,13.7,0.2,23,Thursday,16,1679562.3,1,Power_Spike
57.9,40.7,21.1,82.1,114.2,22.7,0.2,21,Thursday,17,1301504.1,0,Normal
25.0,34.2,38.0,65.0,125.0,14.0,0.2,6,Thursday,18,479096.1,0,Heatwave
25.0,27.3,24.2,76.8,110.0,15.0,0.2,8,Thursday,19,500000.0,0,Maintenance
68.8,42.0,29.2,85.6,135.0,10.8,0.2,6,Thursday,20,988746.5,0,Power_Spike
43.1,38.2,24.9,67.4,125.0,16.0,0.1,7,Thursday,21,927354.4,0,Heatwave
59.7,35.9,21.7,92.2,130.0,0.0,0.1,8,Thursday,22,531948.5,1,AI_Demand_High
38.4,29.0,26.6,83.5,110.0,6.3,0.1,5,Thursday,23,887485.2,0,Normal
32.5,37.6,27.2,69.6,110.0,8.0,0.1,8,Friday,0,624120.4,0,Maintenance
38.7,40.5,42.3,79.6,110.0,18.0,0.1,2,Friday,1,841634.5,0,Normal
67.2,42.0,38.0,87.9,130.0,11.0,0.0,6,Friday,2,1098542.8,1,AI_Demand_High
54.1,42.0,44.2,84.3,110.0,10.9,0.1,6,Friday,3,1138256.7,0,Normal
40.0,27.0,34.2,91.6,135.0,11.0,0.1,7,Friday,4,352008.3,1,Power_Spike
59.0,36.4,24.5,87.5,130.0,21.0,0.0,7,Friday,5,1076438.2,1,AI_Demand_High
25.0,27.0,26.8,66.8,110.0,15.8,0.1,4,Friday,6,500000.0,0,Maintenance
69.3,40.0,26.6,68.4,135.0,25.2,0.1,9,Friday,7,1302579.6,0,Power_Spike
80.5,42.0,26.8,84.5,149.3,36.5,0.2,14,Friday,8,1773071.0,1,AI_Demand_High
69.6,42.0,36.2,72.2,124.0,25.6,0.2,20,Friday,9,1454007.1,1,Normal
100.0,42.0,32.3,82.6,179.1,17.1,0.2,20,Friday,10,2130502.4,1,Normal
51.2,32.3,28.4,88.8,130.0,20.5,0.2,14,Friday,11,840008.5,1,AI_Demand_High
100.0,42.0,22.0,82.3,201.9,36.8,0.2,22,Friday,12,1997690.5,1,Normal
96.9,42.0,18.6,77.5,172.7,27.1,0.2,24,Friday,13,1791197.2,1,Normal
61.7,42.0,23.9,84.4,117.9,27.1,0.2,14,Friday,14,1274061.1,1,Normal
93.7,42.0,26.9,65.0,172.8,24.5,0.2,12,Friday,15,2089681.1,1,Heatwave
100.0,42.0,39.2,86.7,176.5,22.0,0.2,18,Friday,16,2000000.0,1,AI_Demand_High
37.2,27.0,21.0,85.9,110.0,10.7,0.2,19,Friday,17,816908.3,1,Normal
43.9,30.6,37.6,80.4,135.0,14.0,0.2,7,Friday,18,657601.0,0,Power_Spike
48.9,38.8,28.4,73.4,110.0,23.0,0.2,7,Friday,19,1061918.2,0,Normal
25.0,27.0,20.0,88.9,110.0,6.4,0.2,5,Friday,20,529680.9,0,Normal
25.0,30.6,39.9,80.3,110.0,13.1,0.1,7,Friday,21,500000.0,0,Maintenance
25.0,27.0,33.7,66.8,110.0,5.9,0.1,4,Friday,22,470323.0,0,Normal
34.1,35.3,30.4,82.6,125.0,2.2,0.1,1,Friday,23,657118.7,0,Heatwave
49.5,35.2,42.2,88.0,130.0,4.4,0.1,4,Saturday,0,656858.2,1,AI_Demand_High
82.7,42.0,19.2,82.5,149.1,0.0,0.1,4,Saturday,1,1636895.4,1,AI_Demand_High
44.2,27.0,23.4,78.1,135.0,8.5,0.1,4,Saturday,2,431466.7,0,Power_Spike
25.0,30.2,38.3,93.8,110.0,10.3,0.1,6,Saturday,3,444155.6,0,Normal
58.5,42.0,37.2,88.3,143.3,14.4,0.1,1,Saturday,4,1363380.9,0,Normal
76.8,42.0,25.8,81.0,140.1,12.3,0.2,4,Saturday,5,1189570.2,0,Power_Spike
41.7,40.9,19.7,84.6,110.0,17.5,0.2,1,Saturday,6,773415.7,0,Maintenance
48.8,42.0,41.2,73.4,110.0,5.7,0.1,1,Saturday,7,938333.9,0,Normal
41.5,31.6,26.5,70.9,110.0,19.3,0.2,16,Saturday,8,1118041.6,0,Normal
100.0,42.0,29.3,65.0,194.2,27.3,0.2,23,Saturday,9,2010854.3,0,Heatwave
100.0,42.0,37.9,65.0,185.9,38.0,0.2,22,Saturday,10,2493627.5,0,Heatwave
80.7,42.0,42.6,87.2,149.9,36.7,0.2,21,Saturday,11,1793494.3,0,Normal
100.0,42.0,19.2,69.2,184.7,32.9,0.2,20,Saturday,12,2236535.6,1,Normal
90.0,42.0,38.7,88.3,163.1,30.9,0.2,20,Saturday,13,1598873.9,0,Normal
51.0,31.0,33.5,80.7,130.0,28.3,0.2,24,Saturday,14,851313.8,1,AI_Demand_High
90.8,42.0,29.5,76.5,167.5,16.6,0.2,12,Saturday,15,1916640.7,0,Normal
41.9,42.0,38.1,74.0,110.0,27.0,0.2,17,Saturday,16,881611.4,0,Maintenance
38.5,40.8,38.0,70.4,125.0,31.4,0.2,20,Saturday,17,811359.9,1,Heatwave
63.9,35.8,24.2,74.5,135.0,15.2,0.2,1,Saturday,18,1005265.1,0,Power_Spike
48.4,42.0,21.9,77.9,116.7,9.1,0.2,2,Saturday,19,778765.7,0,Maintenance
68.7,42.0,42.6,87.2,130.0,9.7,0.2,3,Saturday,20,1370514.6,1,AI_Demand_High
38.9,42.0,36.1,83.8,110.0,8.0,0.1,5,Saturday,21,775711.4,0,Maintenance
69.3,38.3,29.8,87.4,130.0,20.3,0.1,8,Saturday,22,1117163.9,1,AI_Demand_High
29.8,29.9,33.5,86.4,110.0,8.4,0.1,3,Saturday,23,474791.8,0,Normal
32.2,32.6,38.1,89.5,110.0,0.8,0.1,7,Sunday,0,831596.5,0,Normal
50.5,42.0,38.9,71.1,118.1,0.0,0.1,1,Sunday,1,787049.8,0,Maintenance
32.1,35.0,42.8,94.9,110.0,3.8,0.1,5,Sunday,2,638348.9,0,Normal
71.7,42.0,29.5,79.3,130.0,19.9,0.1,2,Sunday,3,1083475.7,1,AI_Demand_High
25.0,27.0,25.9,86.5,110.0,9.8,0.1,5,Sunday,4,441961.1,0,Normal
54.4,42.0,35.3,85.3,124.9,16.6,0.1,5,Sunday,5,1390919.6,0,Normal
45.0,30.0,29.2,82.0,130.0,19.9,0.1,6,Sunday,6,516847.0,1,AI_Demand_High
75.1,42.0,34.1,94.9,167.2,13.4,0.2,5,Sunday,7,1074753.4,0,Power_Spike
84.3,42.0,29.3,71.5,158.1,33.5,0.2,12,Sunday,8,1492799.1,1,Power_Spike
34.4,27.8,22.1,77.7,110.0,27.4,0.2,21,Sunday,9,735443.8,0,Normal
40.6,30.4,30.7,68.8,110.0,24.9,0.2,13,Sunday,10,834033.2,1,Normal
100.0,42.0,38.0,65.0,183.7,32.2,0.2,18,Sunday,11,2504304.4,1,Heatwave
60.0,42.0,39.6,86.4,129.1,36.6,0.2,14,Sunday,12,998719.8,0,Normal
34.8,32.7,37.3,65.0,125.0,23.2,0.2,22,Sunday,13,803419.5,0,Heatwave
67.0,34.3,22.5,91.7,135.0,25.0,0.2,19,Sunday,14,980302.7,0,Power_Spike
67.8,42.0,29.2,84.0,153.6,26.7,0.2,24,Sunday,15,1366207.7,1,Normal
84.9,42.0,38.0,68.2,169.6,14.1,0.2,13,Sunday,16,1546927.2,1,Heatwave
79.7,42.0,35.1,65.0,145.7,25.0,0.2,14,Sunday,17,1544536.5,1,Heatwave
34.1,33.2,36.8,68.8,110.0,19.0,0.2,7,Sunday,18,709630.6,0,Normal
66.6,40.2,31.7,92.6,130.0,16.9,0.2,1,Sunday,19,1246231.6,1,AI_Demand_High
71.8,42.0,24.5,86.4,146.4,16.2,0.2,5,Sunday,20,1340126.2,0,Normal
61.9,42.0,39.5,75.1,130.0,8.4,0.1,7,Sunday,21,1274870.5,1,AI_Demand_High
37.0,27.0,20.3,67.1,110.0,2.5,0.1,1,Sunday,22,661570.7,0,Normal
25.0,27.0,32.2,74.8,110.0,0.0,0.1,1,Sunday,23,500000.0,0,Maintenance
64.3,42.0,23.6,70.5,124.1,0.0,0.1,4,Monday,0,1135096.9,0,Normal
55.3,39.4,19.8,88.6,110.0,2.4,0.1,7,Monday,1,1086813.0,0,Normal
67.6,42.0,31.6,86.6,135.3,0.0,0.1,1,Monday,2,1275269.1,0,Normal
38.7,42.0,31.5,79.9,110.0,12.3,0.1,6,Monday,3,657991.3,0,Maintenance
65.7,42.0,37.1,91.6,130.0,3.9,0.1,4,Monday,4,1348648.6,1,AI_Demand_High
66.9,42.0,38.1,70.4,140.8,4.0,0.2,5,Monday,5,1141455.0,0,Power_Spike
64.4,42.0,37.7,78.6,129.4,14.0,0.1,2,Monday,6,1207265.5,0,Normal
25.4,31.0,35.1,76.3,125.0,17.4,0.1,2,Monday,7,488174.4,0,Heatwave
49.9,41.4,35.1,67.0,110.0,15.8,0.2,21,Monday,8,856469.9,1,Normal
100.0,42.0,33.6,76.2,192.4,20.9,0.2,20,Monday,9,1981075.2,1,Normal
100.0,42.0,35.4,72.1,190.7,25.4,0.2,17,Monday,10,2524051.4,0,Heatwave
60.1,42.0,38.0,66.0,125.0,29.1,0.2,22,Monday,11,1298521.9,0,Heatwave
57.0,42.0,38.0,69.4,125.0,36.8,0.2,24,Monday,12,1127950.2,1,Heatwave
56.3,41.6,23.2,83.2,110.0,35.9,0.2,23,Monday,13,1402746.8,1,Normal
77.0,42.0,42.5,76.1,127.8,26.3,0.2,14,Monday,14,1339115.7,0,Normal
100.0,42.0,19.4,68.2,202.6,20.0,0.2,23,Monday,15,2208489.4,1,Normal
100.0,42.0,26.3,69.2,183.0,24.2,0.2,23,Monday,16,2588925.3,0,Normal
38.3,33.7,25.8,80.8,110.0,23.5,0.2,13,Monday,17,955970.6,0,Normal
77.2,42.0,34.9,70.2,157.0,27.2,0.2,9,Monday,18,1394949.5,0,Normal
41.2,36.4,21.5,91.7,110.0,18.5,0.2,7,Monday,19,544773.2,0,Maintenance
32.8,33.5,41.8,90.0,110.0,1.8,0.2,9,Monday,20,814853.2,0,Normal
49.8,35.8,40.4,75.5,130.0,7.9,0.1,8,Monday,21,604768.9,1,AI_Demand_High
34.3,31.1,35.6,89.9,110.0,7.4,0.1,8,Monday,22,686532.7,0,Normal
53.6,39.9,30.4,81.0,110.0,0.0,0.1,5,Monday,23,1258100.2,0,Normal
28.2,34.1,43.2,69.8,110.0,0.0,0.1,7,Tuesday,0,504688.8,0,Normal
31.8,37.8,40.4,83.4,110.0,7.0,0.1,5,Tuesday,1,535158.4,0,Normal
35.0,31.0,37.5,75.4,125.0,6.2,0.1,7,Tuesday,2,771304.1,0,Heatwave
85.6,42.0,37.0,67.5,135.0,8.8,0.1,6,Tuesday,3,1272162.5,0,Power_Spike
36.8,42.0,33.3,74.4,110.0,7.7,0.1,4,Tuesday,4,750172.5,0,Maintenance
25.0,33.4,38.0,65.0,125.0,5.9,0.1,7,Tuesday,5,664287.4,0,Heatwave
59.4,42.0,26.9,74.5,123.6,15.6,0.1,6,Tuesday,6,1170835.4,0,Normal
31.9,38.3,36.5,65.1,125.0,19.9,0.1,7,Tuesday,7,634633.3,0,Heatwave
100.0,42.0,20.1,83.9,203.6,14.5,0.2,21,Tuesday,8,2000000.0,1,AI_Demand_High
100.0,42.0,27.6,71.0,208.6,26.5,0.2,12,Tuesday,9,2000000.0,1,AI_Demand_High
94.0,42.0,36.8,65.9,177.9,31.5,0.2,20,Tuesday,10,1516223.8,1,Power_Spike
79.8,42.0,43.7,74.5,146.9,27.9,0.2,21,Tuesday,11,1493895.0,1,Normal
100.0,42.0,44.0,89.8,214.3,30.4,0.2,19,Tuesday,12,2000000.0,1,AI_Demand_High
43.8,42.0,38.0,67.0,125.0,33.7,0.2,14,Tuesday,13,804484.2,1,Heatwave
100.0,42.0,34.4,77.5,182.1,27.3,0.2,12,Tuesday,14,2135151.2,1,Normal
100.0,42.0,29.0,69.1,217.2,23.8,0.2,24,Tuesday,15,2081946.1,0,Heatwave
73.5,42.0,36.8,87.6,139.7,16.7,0.2,22,Tuesday,16,1566611.8,0,Normal
63.6,42.0,19.9,79.4,120.0,15.3,0.2,13,Tuesday,17,1020267.3,0,Normal
25.0,27.0,25.7,67.7,110.0,19.6,0.2,6,Tuesday,18,388926.3,0,Normal
45.0,30.0,36.0,71.2,130.0,9.5,0.2,7,Tuesday,19,611433.5,1,AI_Demand_High
59.8,41.4,26.4,70.6,111.1,7.0,0.2,2,Tuesday,20,1031915.5,0,Normal
56.0,38.8,19.3,80.2,110.0,11.7,0.1,8,Tuesday,21,1105720.0,0,Normal
58.5,42.0,40.5,65.9,138.8,4.4,0.1,6,Tuesday,22,1068000.5,0,Normal
64.0,42.0,26.4,73.5,125.2,3.3,0.1,5,Tuesday,23,1133222.3,0,Normal
69.9,42.0,25.7,73.2,150.8,0.0,0.1,5,Wednesday,0,1356973.1,0,Heatwave
25.0,27.0,20.0,75.6,110.0,0.0,0.1,6,Wednesday,1,478854.6,0,Normal
72.6,42.0,30.8,76.2,171.0,14.8,0.0,1,Wednesday,2,1334203.5,0,Heatwave
53.6,35.8,22.8,76.7,130.0,0.0,0.1,3,Wednesday,3,807444.1,1,AI_Demand_High
82.3,42.0,38.9,94.4,144.5,19.8,0.1,7,Wednesday,4,1396254.7,1,AI_Demand_High
39.5,32.5,26.7,94.0,110.0,13.2,0.1,6,Wednesday,5,1048347.3,0,Normal
29.0,31.6,39.7,89.0,110.0,10.8,0.1,7,Wednesday,6,526015.7,0,Normal
25.0,27.0,22.7,93.6,110.0,15.1,0.1,2,Wednesday,7,352135.7,1,Normal
100.0,42.0,31.3,71.1,192.1,30.7,0.2,24,Wednesday,8,2503035.6,0,Normal
100.0,42.0,38.0,77.5,189.2,7.3,0.2,17,Wednesday,9,1956039.8,0,Heatwave
97.1,42.0,38.0,65.0,202.3,37.7,0.2,16,Wednesday,10,1912982.5,1,Heatwave
47.7,37.7,34.2,86.8,110.0,27.3,0.2,14,Wednesday,11,896229.1,1,Normal
55.7,42.0,43.0,76.2,110.0,41.1,0.2,21,Wednesday,12,1234213.5,1,Normal
100.0,42.0,24.2,73.7,163.1,21.6,0.2,13,Wednesday,13,1884476.1,0,Normal
89.5,42.0,31.3,93.8,164.4,22.0,0.2,23,Wednesday,14,1251762.2,1,Power_Spike
100.0,42.0,41.9,71.3,189.0,12.3,0.2,16,Wednesday,15,2288501.8,1,Normal
100.0,42.0,26.1,77.8,182.7,25.9,0.2,18,Wednesday,16,1894409.4,0,Heatwave
76.4,42.0,19.5,85.2,148.4,10.4,0.2,17,Wednesday,17,1596367.5,1,Normal
25.0,27.0,24.3,74.1,110.0,11.5,0.2,3,Wednesday,18,401466.1,0,Normal
40.4,42.0,35.1,78.8,110.0,3.0,0.2,6,Wednesday,19,690081.8,0,Maintenance
65.0,42.0,25.0,69.3,116.9,14.3,0.2,9,Wednesday,20,1247691.9,1,Normal
43.3,32.1,23.1,92.6,110.0,7.4,0.1,3,Wednesday,21,912415.7,1,Normal
56.7,42.0,30.4,94.0,113.1,0.2,0.1,2,Wednesday,22,1070457.5,0,Normal
64.8,41.1,34.6,87.0,138.7,3.9,0.1,9,Wednesday,23,959031.5,1,Power_Spike
25.0,31.0,30.7,80.5,125.0,0.0,0.1,5,Thursday,0,506006.2,0,Heatwave
80.3,42.0,26.1,67.5,141.9,0.0,0.1,1,Thursday,1,1373608.3,1,AI_Demand_High
86.5,42.0,34.6,76.5,148.1,3.7,0.2,1,Thursday,2,1325429.0,1,Power_Spike
40.0,27.0,43.5,74.9,135.0,18.6,0.1,9,Thursday,3,369775.7,1,Power_Spike
89.2,42.0,36.2,81.9,154.6,17.5,0.1,8,Thursday,4,1346300.2,1,Power_Spike
48.0,42.0,39.1,70.5,110.0,17.3,0.1,2,Thursday,5,1106555.1,0,Normal
72.3,42.0,27.9,81.9,140.6,19.0,0.2,1,Thursday,6,1089818.8,1,Power_Spike
56.6,42.0,31.4,74.6,125.0,18.2,0.1,9,Thursday,7,1271668.3,0,Heatwave
37.7,36.3,30.3,69.0,110.0,27.7,0.2,15,Thursday,8,887980.6,0,Normal
54.3,42.0,39.8,69.0,125.1,29.6,0.2,24,Thursday,9,1162675.8,0,Normal
75.3,42.0,30.3,66.1,154.1,28.7,0.2,17,Thursday,10,1618292.0,0,Normal
35.7,36.1,38.0,77.8,125.0,26.9,0.2,22,Thursday,11,780305.5,0,Heatwave
100.0,42.0,44.7,74.9,185.6,25.4,0.2,15,Thursday,12,2110310.8,1,Normal
62.1,42.0,25.9,65.0,153.2,29.2,0.2,23,Thursday,13,1142044.8,1,Heatwave
79.3,42.0,19.2,88.3,147.4,16.2,0.2,21,Thursday,14,1625261.3,0,Normal
90.2,42.0,22.0,69.3,194.8,19.0,0.2,15,Thursday,15,1694326.4,1,Power_Spike
100.0,42.0,28.4,77.8,172.7,26.2,0.2,22,Thursday,16,2006202.9,0,Normal
27.3,31.3,21.5,87.3,110.0,8.7,0.2,19,Thursday,17,528252.7,0,Maintenance
55.7,37.7,41.5,82.2,130.0,22.1,0.2,9,Thursday,18,864801.0,1,AI_Demand_High
56.3,36.1,18.6,81.6,110.0,20.8,0.2,5,Thursday,19,1072925.7,0,Normal
56.1,42.0,32.5,65.0,125.0,11.3,0.2,3,Thursday,20,1098042.4,0,Heatwave
30.2,29.1,23.0,70.4,110.0,5.1,0.1,7,Thursday,21,473630.5,0,Normal
26.9,28.7,43.2,82.5,110.0,12.0,0.1,2,Thursday,22,481339.6,1,Normal
34.7,32.1,36.1,65.7,110.0,6.2,0.1,2,Thursday,23,797185.2,0,Normal
63.6,42.0,42.6,91.1,130.0,7.2,0.1,9,Friday,0,733850.9,1,AI_Demand_High
60.1,42.0,44.3,75.5,114.5,0.0,0.1,6,Friday,1,1178093.7,1,Normal
30.9,34.2,37.4,67.5,125.0,4.3,0.1,9,Friday,2,634701.2,0,Heatwave
38.9,29.7,24.3,72.8,110.0,7.4,0.1,5,Friday,3,662506.6,0,Normal
29.6,32.9,23.2,91.3,110.0,10.6,0.0,1,Friday,4,500000.0,0,Maintenance
38.8,29.8,24.0,84.3,110.0,18.3,0.1,2,Friday,5,728876.4,0,Normal
41.3,35.6,37.1,78.5,110.0,18.3,0.1,3,Friday,6,526934.8,1,Normal
40.9,31.6,25.1,72.6,125.0,28.4,0.1,8,Friday,7,850498.6,0,Heatwave
78.7,42.0,19.4,76.4,148.9,21.1,0.2,22,Friday,8,1612555.1,1,Normal
66.5,42.0,34.4,79.0,136.1,20.0,0.2,14,Friday,9,1315798.9,1,Normal
30.3,39.0,35.3,75.7,110.0,25.2,0.2,14,Friday,10,500000.0,0,Maintenance
32.8,33.0,36.0,77.3,110.0,27.3,0.2,24,Friday,11,837662.8,1,Normal
34.0,31.2,28.0,74.4,110.0,32.3,0.2,18,Friday,12,915019.3,1,Normal
94.1,42.0,39.8,67.3,159.8,30.5,0.2,20,Friday,13,1952818.4,1,Normal
45.8,41.2,38.0,65.0,125.3,27.8,0.2,15,Friday,14,1112295.6,1,Heatwave
30.6,31.0,26.8,65.0,125.0,27.6,0.2,23,Friday,15,662265.5,0,Heatwave
45.2,42.0,39.5,72.5,110.0,20.6,0.2,15,Friday,16,739093.7,0,Maintenance
83.4,42.0,43.7,91.7,143.8,22.6,0.2,20,Friday,17,1774843.2,1,Normal
40.0,27.0,19.6,83.3,135.0,5.9,0.2,5,Friday,18,405146.7,0,Power_Spike
25.0,27.0,28.6,93.7,110.0,0.0,0.2,6,Friday,19,484032.5,1,Normal
25.0,27.0,31.2,75.2,110.0,17.7,0.2,7,Friday,20,500000.0,0,Maintenance
25.0,27.0,22.0,77.1,110.0,14.3,0.1,6,Friday,21,508554.9,0,Normal
53.1,38.5,41.4,86.6,130.0,12.1,0.1,2,Friday,22,677092.9,1,AI_Demand_High
49.1,36.4,25.7,82.3,110.0,6.7,0.1,9,Friday,23,884884.7,0,Normal
35.3,42.0,39.1,80.8,110.0,0.0,0.1,2,Saturday,0,536199.3,0,Maintenance
80.8,42.0,36.1,82.3,135.0,1.4,0.1,9,Saturday,1,1168823.6,0,Power_Spike
79.9,42.0,34.1,82.5,157.6,0.0,0.1,6,Saturday,2,1333834.6,0,Normal
47.3,27.0,23.2,88.0,135.0,7.9,0.1,5,Saturday,3,689474.1,0,Power_Spike
66.0,42.0,24.0,85.0,128.9,0.7,0.0,8,Saturday,4,1307105.1,0,Normal
53.8,41.9,25.3,83.7,129.0,26.5,0.1,2,Saturday,5,1125373.9,0,Heatwave
27.6,31.0,30.5,83.4,125.0,7.8,0.1,1,Saturday,6,552153.0,0,Heatwave
57.9,42.0,33.3,67.7,140.5,20.0,0.1,7,Saturday,7,973431.9,0,Heatwave
75.0,42.0,40.5,66.1,141.5,32.4,0.2,17,Saturday,8,1361538.1,0,Power_Spike
100.0,42.0,27.9,65.3,215.5,24.1,0.2,15,Saturday,9,2481486.8,0,Power_Spike
83.0,42.0,38.4,68.7,187.1,27.0,0.2,15,Saturday,10,1495544.7,0,Normal
66.8,42.0,29.9,67.2,131.8,16.6,0.2,22,Saturday,11,1213386.2,0,Normal
77.2,42.0,39.2,76.2,159.0,27.1,0.2,17,Saturday,12,1587010.1,0,Normal
70.0,42.0,44.4,66.6,143.1,35.5,0.2,18,Saturday,13,1498337.9,0,Maintenance
92.2,42.0,24.5,83.7,184.4,39.2,0.2,13,Saturday,14,1803392.5,1,Normal
59.2,42.0,41.3,70.7,129.6,20.9,0.2,18,Saturday,15,1003557.1,1,Normal
45.4,39.8,34.8,80.4,110.0,24.5,0.2,24,Saturday,16,898601.6,0,Normal
100.0,42.0,40.1,68.1,213.3,36.7,0.2,21,Saturday,17,2000000.0,1,AI_Demand_High
33.7,34.7,38.0,79.8,125.0,17.4,0.2,7,Saturday,18,356678.0,0,Heatwave
91.7,42.0,29.4,88.4,167.6,17.5,0.2,6,Saturday,19,1634978.5,1,AI_Demand_High
37.1,29.0,24.2,76.6,110.0,7.1,0.2,3,Saturday,20,736365.7,1,Normal
80.4,42.0,19.9,92.3,155.3,16.3,0.1,8,Saturday,21,1344476.3,1,AI_Demand_High
25.0,31.0,38.0,65.0,125.0,1.7,0.1,1,Saturday,22,482125.7,0,Heatwave
81.3,42.0,38.0,79.4,169.3,0.0,0.1,8,Saturday,23,1340431.4,1,Heatwave
40.2,35.4,37.9,81.4,110.0,8.9,0.1,7,Sunday,0,783294.4,0,Normal
25.0,27.0,26.8,74.9,110.0,0.0,0.1,2,Sunday,1,384380.5,0,Normal
61.5,42.0,40.3,67.5,110.9,5.8,0.1,1,Sunday,2,1331208.9,1,Normal
50.1,41.6,38.8,70.1,110.0,18.5,0.1,8,Sunday,3,870508.1,0,Normal
66.1,42.0,25.6,90.9,123.9,3.8,0.1,4,Sunday,4,1218376.6,0,Normal
59.8,33.8,18.4,83.2,130.0,13.2,0.1,9,Sunday,5,1026267.5,1,AI_Demand_High
62.9,42.0,21.2,72.1,129.3,13.8,0.1,4,Sunday,6,1188403.3,1,Normal
27.2,38.7,38.0,69.9,125.0,18.4,0.1,8,Sunday,7,725358.2,0,Heatwave
100.0,42.0,40.6,68.2,217.0,23.6,0.2,19,Sunday,8,1888508.7,1,Power_Spike
78.2,42.0,26.0,68.0,142.3,34.3,0.2,12,Sunday,9,1331965.4,1,AI_Demand_High
70.0,42.0,25.7,92.2,139.0,33.2,0.2,16,Sunday,10,1211009.3,0,Maintenance
75.1,42.0,39.4,78.7,140.0,33.0,0.2,22,Sunday,11,1593732.4,0,Normal
57.8,42.0,43.3,75.8,139.2,30.6,0.2,15,Sunday,12,1082229.7,0,Maintenance
70.0,42.0,39.0,93.5,151.2,29.7,0.2,15,Sunday,13,1485377.4,0,Maintenance
40.8,37.8,38.0,67.0,125.0,29.2,0.2,20,Sunday,14,976939.6,0,Heatwave
72.4,42.0,24.6,75.1,130.5,26.5,0.2,23,Sunday,15,1288393.6,1,Normal
100.0,42.0,32.2,73.2,191.5,17.1,0.2,22,Sunday,16,2062944.0,0,Normal
87.2,42.0,24.3,82.0,160.5,10.7,0.2,23,Sunday,17,1567798.4,1,AI_Demand_High
56.4,40.6,39.8,81.8,130.0,17.4,0.2,3,Sunday,18,698538.1,1,AI_Demand_High
39.6,32.1,28.4,65.5,110.0,8.2,0.2,8,Sunday,19,775091.8,0,Normal
25.0,31.9,40.5,84.6,110.0,8.5,0.2,9,Sunday,20,456285.2,0,Normal
25.0,27.0,28.3,88.6,110.0,15.9,0.1,8,Sunday,21,500000.0,0,Maintenance
50.8,42.0,38.0,73.5,125.0,5.4,0.1,4,Sunday,22,1052471.7,1,Heatwave
37.1,36.7,33.0,81.1,125.0,9.0,0.1,2,Sunday,23,927448.2,0,Heatwave
85.1,42.0,29.9,73.3,154.0,1.8,0.1,7,Monday,0,1523838.1,1,AI_Demand_High
